firstName,middleName,lastName,DOB,gender,guardianName,guardianPhone,guardianAddress,guardianEmail,guardianRelationship,classId,sectionId,sectionName,academicYearId,admissionDate,nationality,createParentPortal
Mahad,Shire,Mahad,2016-02-18,Male,Amal Mahad,+252610000946,House 0946 Wadajir District Mogadishu,guardian0946@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Rahma,Abdi,Mahad,2017-03-19,Female,Yusuf Mahad,+252610000947,House 0947 Dharkenley District Mogadishu,guardian0947@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Adan,Nur,Mahad,2016-04-20,Male,Nasteho Mahad,+252610000948,House 0948 Shangani District Mogadishu,guardian0948@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ifrah,Adan,Mahad,2017-05-21,Female,Bashir Mahad,+252610000949,House 0949 Bondhere District Mogadishu,guardian0949@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Farah,Liban,Mahad,2016-06-22,Male,Khadija Mahad,+252610000950,House 0950 Daynile District Mogadishu,guardian0950@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sumaya,Ali,Mahad,2017-07-23,Female,Hassan Mahad,+252610000951,House 0951 Hodan District Mogadishu,guardian0951@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Jama,Ibrahim,Mahad,2016-08-24,Male,Rahma Mahad,+252610000952,House 0952 Waberi District Mogadishu,guardian0952@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muna,Abdullahi,Mahad,2017-09-25,Female,Warsame Mahad,+252610000953,House 0953 Hamar Weyne District Mogadishu,guardian0953@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Osman,Samatar,Mahad,2016-10-26,Male,Hawa Mahad,+252610000954,House 0954 Yaqshid District Mogadishu,guardian0954@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ruqiya,Elmi,Mahad,2017-11-27,Female,Ibrahim Mahad,+252610000955,House 0955 Karaan District Mogadishu,guardian0955@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Said,Mohamed,Mahad,2016-12-28,Male,Hibo Mahad,+252610000956,House 0956 Wadajir District Mogadishu,guardian0956@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Luul,Farah,Mahad,2017-01-01,Female,Daud Mahad,+252610000957,House 0957 Dharkenley District Mogadishu,guardian0957@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muse,Muse,Mahad,2016-02-02,Male,Fadumo Mahad,+252610000958,House 0958 Shangani District Mogadishu,guardian0958@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amal,Roble,Mahad,2017-03-03,Female,Mahad Mahad,+252610000959,House 0959 Bondhere District Mogadishu,guardian0959@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Warsame,Omar,Mahad,2016-04-04,Male,Luul Mahad,+252610000960,House 0960 Daynile District Mogadishu,guardian0960@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amina,Osman,Samatar,2017-05-05,Female,Abdullahi Samatar,+252610000961,House 0961 Hodan District Mogadishu,guardian0961@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ahmed,Bashir,Samatar,2016-06-06,Male,Halima Samatar,+252610000962,House 0962 Waberi District Mogadishu,guardian0962@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hodan,Khalif,Samatar,2017-07-07,Female,Jama Samatar,+252610000963,House 0963 Hamar Weyne District Mogadishu,guardian0963@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mohamed,Hassan,Samatar,2016-08-08,Male,Ruqiya Samatar,+252610000964,House 0964 Yaqshid District Mogadishu,guardian0964@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sahra,Ismail,Samatar,2017-09-09,Female,Ahmed Samatar,+252610000965,House 0965 Karaan District Mogadishu,guardian0965@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdi,Mahad,Samatar,2016-10-10,Male,Deqa Samatar,+252610000966,House 0966 Wadajir District Mogadishu,guardian0966@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Fadumo,Abshir,Samatar,2017-11-11,Female,Adan Samatar,+252610000967,House 0967 Dharkenley District Mogadishu,guardian0967@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yusuf,Aden,Samatar,2016-12-12,Male,Ikram Samatar,+252610000968,House 0968 Shangani District Mogadishu,guardian0968@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Maryan,Ahmed,Samatar,2017-01-13,Female,Ali Samatar,+252610000969,House 0969 Bondhere District Mogadishu,guardian0969@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hassan,Warsame,Samatar,2016-02-14,Male,Yasmin Samatar,+252610000970,House 0970 Daynile District Mogadishu,guardian0970@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Halima,Daud,Samatar,2017-03-15,Female,Muse Samatar,+252610000971,House 0971 Hodan District Mogadishu,guardian0971@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Omar,Guled,Samatar,2016-04-16,Male,Khadra Samatar,+252610000972,House 0972 Waberi District Mogadishu,guardian0972@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yasmin,Yusuf,Samatar,2017-05-17,Female,Omar Samatar,+252610000973,House 0973 Hamar Weyne District Mogadishu,guardian0973@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ali,Jama,Samatar,2016-06-18,Male,Ifrah Samatar,+252610000974,House 0974 Yaqshid District Mogadishu,guardian0974@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ikram,Said,Samatar,2017-07-19,Female,Said Samatar,+252610000975,House 0975 Karaan District Mogadishu,guardian0975@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ismail,Shire,Samatar,2016-08-20,Male,Sahra Samatar,+252610000976,House 0976 Wadajir District Mogadishu,guardian0976@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Nasteho,Abdi,Samatar,2017-09-21,Female,Ismail Samatar,+252610000977,House 0977 Dharkenley District Mogadishu,guardian0977@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ibrahim,Nur,Samatar,2016-10-22,Male,Sumaya Samatar,+252610000978,House 0978 Shangani District Mogadishu,guardian0978@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Deqa,Adan,Samatar,2017-11-23,Female,Samatar Samatar,+252610000979,House 0979 Bondhere District Mogadishu,guardian0979@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Zakariya,Liban,Samatar,2016-12-24,Male,Maryan Samatar,+252610000980,House 0980 Daynile District Mogadishu,guardian0980@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Asha,Ali,Samatar,2017-01-25,Female,Osman Samatar,+252610000981,House 0981 Hodan District Mogadishu,guardian0981@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdullahi,Ibrahim,Samatar,2016-02-26,Male,Muna Samatar,+252610000982,House 0982 Waberi District Mogadishu,guardian0982@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Khadija,Abdullahi,Samatar,2017-03-27,Female,Mohamed Samatar,+252610000983,House 0983 Hamar Weyne District Mogadishu,guardian0983@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Bashir,Samatar,Samatar,2016-04-28,Male,Asha Samatar,+252610000984,House 0984 Yaqshid District Mogadishu,guardian0984@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hibo,Elmi,Samatar,2017-05-01,Female,Farah Samatar,+252610000985,House 0985 Karaan District Mogadishu,guardian0985@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mahad,Mohamed,Samatar,2016-06-02,Male,Amal Samatar,+252610000986,House 0986 Wadajir District Mogadishu,guardian0986@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Rahma,Farah,Samatar,2017-07-03,Female,Yusuf Samatar,+252610000987,House 0987 Dharkenley District Mogadishu,guardian0987@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Adan,Muse,Samatar,2016-08-04,Male,Nasteho Samatar,+252610000988,House 0988 Shangani District Mogadishu,guardian0988@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ifrah,Roble,Samatar,2017-09-05,Female,Bashir Samatar,+252610000989,House 0989 Bondhere District Mogadishu,guardian0989@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Farah,Omar,Samatar,2016-10-06,Male,Khadija Samatar,+252610000990,House 0990 Daynile District Mogadishu,guardian0990@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sumaya,Osman,Samatar,2017-11-07,Female,Hassan Samatar,+252610000991,House 0991 Hodan District Mogadishu,guardian0991@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Jama,Bashir,Samatar,2016-12-08,Male,Rahma Samatar,+252610000992,House 0992 Waberi District Mogadishu,guardian0992@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muna,Khalif,Samatar,2017-01-09,Female,Warsame Samatar,+252610000993,House 0993 Hamar Weyne District Mogadishu,guardian0993@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Osman,Hassan,Samatar,2016-02-10,Male,Hawa Samatar,+252610000994,House 0994 Yaqshid District Mogadishu,guardian0994@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ruqiya,Ismail,Samatar,2017-03-11,Female,Ibrahim Samatar,+252610000995,House 0995 Karaan District Mogadishu,guardian0995@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Said,Mahad,Samatar,2016-04-12,Male,Hibo Samatar,+252610000996,House 0996 Wadajir District Mogadishu,guardian0996@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Luul,Abshir,Samatar,2017-05-13,Female,Daud Samatar,+252610000997,House 0997 Dharkenley District Mogadishu,guardian0997@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muse,Aden,Samatar,2016-06-14,Male,Fadumo Samatar,+252610000998,House 0998 Shangani District Mogadishu,guardian0998@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amal,Ahmed,Samatar,2017-07-15,Female,Mahad Samatar,+252610000999,House 0999 Bondhere District Mogadishu,guardian0999@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Warsame,Warsame,Samatar,2016-08-16,Male,Luul Samatar,+252610001000,House 1000 Daynile District Mogadishu,guardian1000@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amina,Daud,Daud,2017-09-17,Female,Abdullahi Daud,+252610001001,House 1001 Hodan District Mogadishu,guardian1001@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ahmed,Guled,Daud,2016-10-18,Male,Halima Daud,+252610001002,House 1002 Waberi District Mogadishu,guardian1002@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hodan,Yusuf,Daud,2017-11-19,Female,Jama Daud,+252610001003,House 1003 Hamar Weyne District Mogadishu,guardian1003@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mohamed,Jama,Daud,2016-12-20,Male,Ruqiya Daud,+252610001004,House 1004 Yaqshid District Mogadishu,guardian1004@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sahra,Said,Daud,2017-01-21,Female,Ahmed Daud,+252610001005,House 1005 Karaan District Mogadishu,guardian1005@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdi,Shire,Daud,2016-02-22,Male,Deqa Daud,+252610001006,House 1006 Wadajir District Mogadishu,guardian1006@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Fadumo,Abdi,Daud,2017-03-23,Female,Adan Daud,+252610001007,House 1007 Dharkenley District Mogadishu,guardian1007@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yusuf,Nur,Daud,2016-04-24,Male,Ikram Daud,+252610001008,House 1008 Shangani District Mogadishu,guardian1008@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Maryan,Adan,Daud,2017-05-25,Female,Ali Daud,+252610001009,House 1009 Bondhere District Mogadishu,guardian1009@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hassan,Liban,Daud,2016-06-26,Male,Yasmin Daud,+252610001010,House 1010 Daynile District Mogadishu,guardian1010@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Halima,Ali,Daud,2017-07-27,Female,Muse Daud,+252610001011,House 1011 Hodan District Mogadishu,guardian1011@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Omar,Ibrahim,Daud,2016-08-28,Male,Khadra Daud,+252610001012,House 1012 Waberi District Mogadishu,guardian1012@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yasmin,Abdullahi,Daud,2017-09-01,Female,Omar Daud,+252610001013,House 1013 Hamar Weyne District Mogadishu,guardian1013@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ali,Samatar,Daud,2016-10-02,Male,Ifrah Daud,+252610001014,House 1014 Yaqshid District Mogadishu,guardian1014@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ikram,Elmi,Daud,2017-11-03,Female,Said Daud,+252610001015,House 1015 Karaan District Mogadishu,guardian1015@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ismail,Mohamed,Daud,2016-12-04,Male,Sahra Daud,+252610001016,House 1016 Wadajir District Mogadishu,guardian1016@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Nasteho,Farah,Daud,2017-01-05,Female,Ismail Daud,+252610001017,House 1017 Dharkenley District Mogadishu,guardian1017@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ibrahim,Muse,Daud,2016-02-06,Male,Sumaya Daud,+252610001018,House 1018 Shangani District Mogadishu,guardian1018@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Deqa,Roble,Daud,2017-03-07,Female,Samatar Daud,+252610001019,House 1019 Bondhere District Mogadishu,guardian1019@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Zakariya,Omar,Daud,2016-04-08,Male,Maryan Daud,+252610001020,House 1020 Daynile District Mogadishu,guardian1020@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Asha,Osman,Daud,2017-05-09,Female,Osman Daud,+252610001021,House 1021 Hodan District Mogadishu,guardian1021@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdullahi,Bashir,Daud,2016-06-10,Male,Muna Daud,+252610001022,House 1022 Waberi District Mogadishu,guardian1022@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Khadija,Khalif,Daud,2017-07-11,Female,Mohamed Daud,+252610001023,House 1023 Hamar Weyne District Mogadishu,guardian1023@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Bashir,Hassan,Daud,2016-08-12,Male,Asha Daud,+252610001024,House 1024 Yaqshid District Mogadishu,guardian1024@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hibo,Ismail,Daud,2017-09-13,Female,Farah Daud,+252610001025,House 1025 Karaan District Mogadishu,guardian1025@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mahad,Mahad,Daud,2016-10-14,Male,Amal Daud,+252610001026,House 1026 Wadajir District Mogadishu,guardian1026@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Rahma,Abshir,Daud,2017-11-15,Female,Yusuf Daud,+252610001027,House 1027 Dharkenley District Mogadishu,guardian1027@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Adan,Aden,Daud,2016-12-16,Male,Nasteho Daud,+252610001028,House 1028 Shangani District Mogadishu,guardian1028@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ifrah,Ahmed,Daud,2017-01-17,Female,Bashir Daud,+252610001029,House 1029 Bondhere District Mogadishu,guardian1029@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Farah,Warsame,Daud,2016-02-18,Male,Khadija Daud,+252610001030,House 1030 Daynile District Mogadishu,guardian1030@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sumaya,Daud,Daud,2017-03-19,Female,Hassan Daud,+252610001031,House 1031 Hodan District Mogadishu,guardian1031@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Jama,Guled,Daud,2016-04-20,Male,Rahma Daud,+252610001032,House 1032 Waberi District Mogadishu,guardian1032@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muna,Yusuf,Daud,2017-05-21,Female,Warsame Daud,+252610001033,House 1033 Hamar Weyne District Mogadishu,guardian1033@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Osman,Jama,Daud,2016-06-22,Male,Hawa Daud,+252610001034,House 1034 Yaqshid District Mogadishu,guardian1034@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ruqiya,Said,Daud,2017-07-23,Female,Ibrahim Daud,+252610001035,House 1035 Karaan District Mogadishu,guardian1035@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Said,Shire,Daud,2016-08-24,Male,Hibo Daud,+252610001036,House 1036 Wadajir District Mogadishu,guardian1036@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Luul,Abdi,Daud,2017-09-25,Female,Daud Daud,+252610001037,House 1037 Dharkenley District Mogadishu,guardian1037@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muse,Nur,Daud,2016-10-26,Male,Fadumo Daud,+252610001038,House 1038 Shangani District Mogadishu,guardian1038@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amal,Adan,Daud,2017-11-27,Female,Mahad Daud,+252610001039,House 1039 Bondhere District Mogadishu,guardian1039@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Warsame,Liban,Daud,2016-12-28,Male,Luul Daud,+252610001040,House 1040 Daynile District Mogadishu,guardian1040@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amina,Ali,Abshir,2017-01-01,Female,Abdullahi Abshir,+252610001041,House 1041 Hodan District Mogadishu,guardian1041@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ahmed,Ibrahim,Abshir,2016-02-02,Male,Halima Abshir,+252610001042,House 1042 Waberi District Mogadishu,guardian1042@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hodan,Abdullahi,Abshir,2017-03-03,Female,Jama Abshir,+252610001043,House 1043 Hamar Weyne District Mogadishu,guardian1043@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mohamed,Samatar,Abshir,2016-04-04,Male,Ruqiya Abshir,+252610001044,House 1044 Yaqshid District Mogadishu,guardian1044@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sahra,Elmi,Abshir,2017-05-05,Female,Ahmed Abshir,+252610001045,House 1045 Karaan District Mogadishu,guardian1045@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdi,Mohamed,Abshir,2016-06-06,Male,Deqa Abshir,+252610001046,House 1046 Wadajir District Mogadishu,guardian1046@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Fadumo,Farah,Abshir,2017-07-07,Female,Adan Abshir,+252610001047,House 1047 Dharkenley District Mogadishu,guardian1047@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yusuf,Muse,Abshir,2016-08-08,Male,Ikram Abshir,+252610001048,House 1048 Shangani District Mogadishu,guardian1048@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Maryan,Roble,Abshir,2017-09-09,Female,Ali Abshir,+252610001049,House 1049 Bondhere District Mogadishu,guardian1049@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hassan,Omar,Abshir,2016-10-10,Male,Yasmin Abshir,+252610001050,House 1050 Daynile District Mogadishu,guardian1050@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Halima,Osman,Abshir,2017-11-11,Female,Muse Abshir,+252610001051,House 1051 Hodan District Mogadishu,guardian1051@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Omar,Bashir,Abshir,2016-12-12,Male,Khadra Abshir,+252610001052,House 1052 Waberi District Mogadishu,guardian1052@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yasmin,Khalif,Abshir,2017-01-13,Female,Omar Abshir,+252610001053,House 1053 Hamar Weyne District Mogadishu,guardian1053@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ali,Hassan,Abshir,2016-02-14,Male,Ifrah Abshir,+252610001054,House 1054 Yaqshid District Mogadishu,guardian1054@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ikram,Ismail,Abshir,2017-03-15,Female,Said Abshir,+252610001055,House 1055 Karaan District Mogadishu,guardian1055@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ismail,Mahad,Abshir,2016-04-16,Male,Sahra Abshir,+252610001056,House 1056 Wadajir District Mogadishu,guardian1056@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Nasteho,Abshir,Abshir,2017-05-17,Female,Ismail Abshir,+252610001057,House 1057 Dharkenley District Mogadishu,guardian1057@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ibrahim,Aden,Abshir,2016-06-18,Male,Sumaya Abshir,+252610001058,House 1058 Shangani District Mogadishu,guardian1058@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Deqa,Ahmed,Abshir,2017-07-19,Female,Samatar Abshir,+252610001059,House 1059 Bondhere District Mogadishu,guardian1059@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Zakariya,Warsame,Abshir,2016-08-20,Male,Maryan Abshir,+252610001060,House 1060 Daynile District Mogadishu,guardian1060@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Asha,Daud,Abshir,2017-09-21,Female,Osman Abshir,+252610001061,House 1061 Hodan District Mogadishu,guardian1061@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdullahi,Guled,Abshir,2016-10-22,Male,Muna Abshir,+252610001062,House 1062 Waberi District Mogadishu,guardian1062@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Khadija,Yusuf,Abshir,2017-11-23,Female,Mohamed Abshir,+252610001063,House 1063 Hamar Weyne District Mogadishu,guardian1063@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Bashir,Jama,Abshir,2016-12-24,Male,Asha Abshir,+252610001064,House 1064 Yaqshid District Mogadishu,guardian1064@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
